country_code,year,records_count,institutions_count,total_students,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_isced5,students_isced6,students_isced7,students_isced8,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_students_isced5,foreign_students_isced6,foreign_students_isced7,foreign_students_isced8,academic_personnel_fte,total_personnel_fte,support_admin_personnel_fte,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,third_party_funding_eur,third_party_funding_ppp,rd_expenditure_eur,rd_expenditure_ppp,mean_institution_size,median_institution_size,min_institution_size,max_institution_size,cities_count,records_with_complete_isced_structure,institutions_with_student_data,complete_isced_structure_share,isced_shares_reliable,isced_structure_coverage_flag,student_coverage_share,students_total_component_sum_incomplete_share,foreign_total_component_sum_incomplete_share,students_total_reliable,total_students_reliable,isced5_share_observed,isced5_share_reliable,isced5_share,foreign_students_isced5_share,isced6_share_observed,isced6_share_reliable,isced6_share,foreign_students_isced6_share,isced7_share_observed,isced7_share_reliable,isced7_share,foreign_students_isced7_share,isced8_share_observed,isced8_share_reliable,isced8_share,foreign_students_isced8_share,phd_share,phd_share_observed,phd_share_reliable,avg_observed_institution_size,students_per_registered_institution,avg_institution_size,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
SE,2019,37,37,522267.99999999884,411756.9116477622,37,0,0,,3025.345411025121,342690.22602078,46400.34021595708,19641.0,44311.999999999905,37,0,0,,153.8278485690647,17485.121170543436,13312.682190980937,7033.0,31422.82,62489.45,21106.58,7205111765.872454,5780674096.860227,6992298590.05959,5609933704.085344,2441821495.6889625,1959077767.0020614,3970686838.352645,3185689174.4453874,14115.35135135132,11337.999999999987,199.9999999999995,50927.9999999999,23,37,37,1.0,True,high,1.0,0.0,0.0,True,522267.99999999884,0.007347406504770843,0.007347406504770843,0.007347406504770843,0.050846375428232844,0.832263445559196,0.832263445559196,0.832263445559196,0.05102311021115372,0.11268867359207876,0.11268867359207876,0.11268867359207876,0.28690915042908893,0.047700474343954455,0.047700474343954455,0.047700474343954455,0.3580774909627819,0.047700474343954455,0.047700474343954455,0.047700474343954455,14115.35135135132,14115.35135135132,14115.35135135132,0.08484532845205911,44311.999999999905,522267.99999999884,37,37,0.08484532845205911,1.0,1.0,16.62065976255469,522267.99999999884,31422.82,37,37,16.62065976255469,1.0,1.0,13795.813195279952,7205111765.872454,522267.99999999884,37,37,13795.813195279952,1.0,1.0,11068.405678426094,5780674096.860227,522267.99999999884,37,37,11068.405678426094,1.0,1.0,13388.334322722445,6992298590.05959,522267.99999999884,37,37,13388.334322722445,1.0,1.0,10741.484647892186,5609933704.085344,522267.99999999884,37,37,10741.484647892186,1.0,1.0,3751.096691740765,1959077767.0020614,522267.99999999884,37,37,3751.096691740765,1.0,1.0,6099.721166997393,3185689174.4453874,522267.99999999884,37,37,6099.721166997393,1.0,1.0,0.5678657436050376,3185689174.4453874,5609933704.085344,37,37,0.5678657436050376,1.0,1.0
SE,2020,37,37,574002.9999999985,482919.4889341277,37,0,0,,3011.3345106439447,377641.89511680533,82388.25930667843,19878.0,46335.99999999991,37,0,0,,140.91157027317183,19044.293193066074,16268.052623136578,7030.0,32078.15,63857.920000000006,21563.530000000002,7468918529.681063,5930338280.954185,7147057073.0962925,5674779553.199546,2434482584.3125286,1932984702.7641046,3750858.385472303,2978190.0795153347,15513.594594594553,11869.99999999994,213.0,55423.9999999999,23,37,37,1.0,True,high,1.0,0.0,0.0,True,574002.9999999985,0.006235686443904739,0.006235686443904739,0.006235686443904739,0.04679372875218677,0.7819976285287532,0.7819976285287532,0.7819976285287532,0.050429503292201305,0.1706045442243822,0.1706045442243822,0.1706045442243822,0.19745595743904595,0.0411621408029599,0.0411621408029599,0.0411621408029599,0.3536573095884898,0.0411621408029599,0.0411621408029599,0.0411621408029599,15513.594594594553,15513.594594594553,15513.594594594553,0.08072431677186362,46335.99999999991,574002.9999999985,37,37,0.08072431677186362,1.0,1.0,17.893893506950945,574002.9999999985,32078.15,37,37,17.893893506950945,1.0,1.0,13011.985180706517,7468918529.681063,574002.9999999985,37,37,13011.985180706517,1.0,1.0,10331.54579497703,5930338280.954185,574002.9999999985,37,37,10331.54579497703,1.0,1.0,12451.25386643678,7147057073.0962925,574002.9999999985,37,37,12451.25386643678,1.0,1.0,9886.323857540048,5674779553.199546,574002.9999999985,37,37,9886.323857540048,1.0,1.0,3367.5515681348525,1932984702.7641046,574002.9999999985,37,37,3367.5515681348525,1.0,1.0,5.188457341713097,2978190.079515335,545078.9999999986,32,32,5.463776956212481,0.8648648648648649,0.9496100194598287,0.0005248115898768571,2978190.079515335,5233319651.647103,32,32,0.0005690823946857513,0.8648648648648649,0.9222066870767625
SE,2021,37,37,557326.9999999987,465732.0643263031,37,0,0,,2557.654914315428,360498.4569708267,82634.95244116093,20041.0,45785.999999999905,37,0,0,,131.6832405477313,18301.542480380987,16805.38724040132,7146.0,32176.719999999998,64564.73,21891.899999999998,8123044366.869823,6285976728.4769945,7612628111.876019,5890993695.537607,2582738585.840844,1998639169.3920076,4235056423.397231,3277276956.6344824,15062.891891891857,12410.999999999987,233.0,54612.9999999999,23,37,37,1.0,True,high,1.0,0.0,0.0,True,557326.9999999987,0.005491687410475293,0.005491687410475293,0.005491687410475293,0.05148592947808876,0.7740468921595505,0.7740468921595505,0.7740468921595505,0.050767325425368014,0.17743024105650776,0.17743024105650776,0.17743024105650776,0.20336899512790743,0.04303117937346653,0.04303117937346653,0.04303117937346653,0.3565690334813632,0.04303117937346653,0.04303117937346653,0.04303117937346653,15062.891891891857,15062.891891891857,15062.891891891857,0.08215284743068255,45785.999999999905,557326.9999999987,37,37,0.08215284743068255,1.0,1.0,17.320814551638538,557326.9999999987,32176.719999999998,37,37,17.320814551638538,1.0,1.0,14575.005996246085,8123044366.869823,557326.9999999987,37,37,14575.005996246085,1.0,1.0,11278.794546966159,6285976728.4769945,557326.9999999987,37,37,11278.794546966159,1.0,1.0,13659.176949754876,7612628111.876019,557326.9999999987,37,37,13659.176949754876,1.0,1.0,10570.084879321512,5890993695.537607,557326.9999999987,37,37,10570.084879321512,1.0,1.0,3586.1158160146774,1998639169.3920076,557326.9999999987,37,37,3586.1158160146774,1.0,1.0,5880.3484428970605,3277276956.6344824,557326.9999999987,37,37,5880.3484428970605,1.0,1.0,0.5563198886322014,3277276956.6344824,5890993695.537607,37,37,0.5563198886322014,1.0,1.0
SE,2022,38,38,555445.0,465440.0,38,0,0,,2400.0,363100.0,79985.0,19955.0,45730.0,38,0,0,,90.0,18145.0,17515.0,7110.0,32435.0,65095.0,22200.0,7965110768.902168,6268254579.378437,7632467013.785123,6006475954.848216,2673936319.3571763,2104291335.6856058,3899394144.652669,3068682396.6654577,14616.973684210527,11675.0,230.0,52980.0,24,38,38,1.0,True,high,1.0,0.0,0.0,True,555445.0,0.005156411137848058,0.005156411137848058,0.005156411137848058,0.0375,0.7801220350635958,0.7801220350635958,0.7801220350635958,0.049972459377581935,0.17184814369199036,0.17184814369199036,0.17184814369199036,0.21897855847971495,0.04287341010656583,0.04287341010656583,0.04287341010656583,0.35630167877724883,0.04287341010656583,0.04287341010656583,0.04287341010656583,14616.973684210527,14616.973684210527,14616.973684210527,0.08233038374636553,45730.0,555445.0,38,38,0.08233038374636553,1.0,1.0,17.124865114845075,555445.0,32435.0,38,38,17.124865114845075,1.0,1.0,14340.053054581766,7965110768.902168,555445.0,38,38,14340.053054581766,1.0,1.0,11285.103978572923,6268254579.378437,555445.0,38,38,11285.103978572923,1.0,1.0,13741.175118661835,7632467013.785123,555445.0,38,38,13741.175118661835,1.0,1.0,10813.808666651452,6006475954.848216,555445.0,38,38,10813.808666651452,1.0,1.0,3788.4783114180627,2104291335.6856058,555445.0,38,38,3788.4783114180627,1.0,1.0,5524.727734817053,3068682396.6654577,525410.0,31,31,5840.548137008161,0.8157894736842105,0.945926239321625,0.5108956432579281,3068682396.6654577,5562852117.619622,31,31,0.5516383200167768,0.8157894736842105,0.926142410198027
SE,2023,39,39,598370.0,508980.0,39,0,0,,2370.0,401910.0,84365.0,20335.0,49140.0,39,0,0,,100.0,19985.0,19055.0,7335.0,33190.0,65880.0,22170.0,7702337621.127652,6484359480.84695,7480384282.672728,6297503839.701331,2599653131.234101,2188567452.8460054,4171603303.4812,3511943615.2813735,15342.820512820514,12655.0,245.0,55295.0,24,39,39,1.0,True,high,1.0,0.0,0.0,True,598370.0,0.004656371566662737,0.004656371566662737,0.004656371566662737,0.04219409282700422,0.7896380997288696,0.7896380997288696,0.7896380997288696,0.049725062825010574,0.165753074777005,0.165753074777005,0.165753074777005,0.22586380608072068,0.03995245392746277,0.03995245392746277,0.03995245392746277,0.3607081386771576,0.03995245392746277,0.03995245392746277,0.03995245392746277,15342.820512820514,15342.820512820514,15342.820512820514,0.08212310109129803,49140.0,598370.0,39,39,0.08212310109129803,1.0,1.0,18.028623079240734,598370.0,33190.0,39,39,18.028623079240734,1.0,1.0,12872.198842067035,7702337621.127652,598080.0,38,38,12878.440377754903,0.9743589743589743,0.9995153500342597,10836.705518069004,6484359480.84695,598080.0,38,38,10841.960073647253,0.9743589743589743,0.9995153500342597,12501.268918349395,7480384282.672728,598080.0,38,38,12507.3305956941,0.9743589743589743,0.9995153500342597,10524.431104001422,6297503839.701331,598080.0,38,38,10529.534242411268,0.9743589743589743,0.9995153500342597,3657.548762214024,2188567452.8460054,598080.0,38,38,3659.322252618388,0.9743589743589743,0.9995153500342597,5869.1839752684355,3511943615.2813735,598080.0,38,38,5872.029854336165,0.9743589743589743,0.9995153500342597,0.5576723261589838,3511943615.2813735,6297503839.701331,38,38,0.5576723261589838,0.9743589743589743,1.0
SI,2014,48,48,74435.0,69750.0,47,0,2,190.0,0.0,49405.0,17670.0,2675.0,3475.0,41,0,15,0.0,0.0,1785.0,1090.0,410.0,,,,,,,,,,0.0,0.0,1550.7291666666667,102.5,0.0,43265.0,16,45,48,0.9375,True,high,1.0,0.0025525626385436958,0.0,True,74435.0,0.0,0.0,0.0,,0.70831541218638,0.70831541218638,0.70831541218638,0.03612994636170428,0.25333333333333335,0.25333333333333335,0.25333333333333335,0.06168647425014148,0.038351254480286735,0.038351254480286735,0.038351254480286735,0.15327102803738318,0.038351254480286735,0.038351254480286735,0.038351254480286735,1550.7291666666667,1550.7291666666667,1550.7291666666667,0.04668502720494391,3475.0,74435.0,44,44,0.04668502720494391,0.9166666666666666,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,595.0,10,10,0.0,0.20833333333333334,0.007993551420702627,,,,0,0,,0.0,
SI,2015,50,50,70210.0,65420.0,50,0,0,,0.0,45590.0,17475.0,2355.0,3905.0,41,0,7,0.0,0.0,2035.0,1240.0,400.0,,,,,,,,,,0.0,0.0,1404.2,95.0,0.0,41165.0,17,48,50,0.96,True,high,1.0,0.0,0.0,True,70210.0,0.0,0.0,0.0,,0.6968816875573219,0.6968816875573219,0.6968816875573219,0.04463698179425313,0.26712014674411494,0.26712014674411494,0.26712014674411494,0.0709585121602289,0.03599816569856313,0.03599816569856313,0.03599816569856313,0.16985138004246284,0.03599816569856313,0.03599816569856313,0.03599816569856313,1404.2,1404.2,1404.2,0.055618857712576554,3905.0,70210.0,48,48,0.055618857712576554,0.96,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,480.0,10,10,0.0,0.2,0.006836632958268053,,,,0,0,,0.0,
SI,2016,52,52,68980.0,64210.0,51,0,1,0.0,0.0,44400.0,17235.0,2575.0,4575.0,44,0,11,0.0,0.0,2585.0,1310.0,440.0,5560.0,8465.0,2910.0,,,,,,,0.0,0.0,1326.5384615384614,97.5,0.0,40285.0,18,49,52,0.9423076923076923,True,high,1.0,0.0,0.0,True,68980.0,0.0,0.0,0.0,,0.6914810777137518,0.6914810777137518,0.6914810777137518,0.05822072072072072,0.26841613455848,0.26841613455848,0.26841613455848,0.07600812300551205,0.04010278772776826,0.04010278772776826,0.04010278772776826,0.170873786407767,0.04010278772776826,0.04010278772776826,0.04010278772776826,1326.5384615384614,1326.5384615384614,1326.5384615384614,0.06632357204986952,4575.0,68980.0,51,51,0.06632357204986952,0.9807692307692307,1.0,12.406474820143885,59645.0,5560.0,3,3,10.727517985611511,0.057692307692307696,1.0,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,705.0,14,14,0.0,0.2692307692307692,0.010220353725717599,,,,0,0,,0.0,
SI,2017,53,53,66989.0,62275.0,49,0,1,0.0,0.0,42501.0,16945.0,2829.0,,0,0,0,,,,,,,,,,,,,,,0.0,0.0,1263.9433962264152,90.0,0.0,39278.0,18,48,53,0.9056603773584906,True,high,1.0,0.0,0.0,True,66989.0,0.0,0.0,0.0,,0.6824729024488158,0.6824729024488158,0.6824729024488158,,0.272099558410277,0.272099558410277,0.272099558410277,,0.04542753914090727,0.04542753914090727,0.04542753914090727,,0.04542753914090727,0.04542753914090727,0.04542753914090727,1263.9433962264152,1263.9433962264152,1263.9433962264152,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,761.0,13,13,0.0,0.24528301886792453,0.011360074042006897,,,,0,0,,0.0,
SI,2018,53,53,66217.0,61680.0,49,0,2,22.0,0.0,41992.0,16605.0,3083.0,,0,0,0,,,,,,,,,,,,,,,0.0,0.0,1249.377358490566,104.0,0.0,38503.0,18,45,53,0.8490566037735849,True,high,1.0,0.0003322409653110228,0.0,True,66217.0,0.0,0.0,0.0,,0.6808041504539559,0.6808041504539559,0.6808041504539559,,0.2692120622568093,0.2692120622568093,0.2692120622568093,,0.04998378728923476,0.04998378728923476,0.04998378728923476,,0.04998378728923476,0.04998378728923476,0.04998378728923476,1249.377358490566,1249.377358490566,1249.377358490566,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,821.0,13,13,0.0,0.24528301886792453,0.012398628750924989,,,,0,0,,0.0,
SI,2019,52,52,66798.0,62407.0,50,0,2,6.0,0.0,42494.0,16608.0,3305.0,,0,0,0,,,,,,,,,,,,,,,0.0,0.0,1284.576923076923,115.5,0.0,38235.0,18,45,52,0.8653846153846154,True,high,1.0,8.982304859426928e-05,0.0,True,66798.0,0.0,0.0,0.0,,0.6809172048007435,0.6809172048007435,0.6809172048007435,,0.26612399250084123,0.26612399250084123,0.26612399250084123,,0.05295880269841524,0.05295880269841524,0.05295880269841524,,0.05295880269841524,0.05295880269841524,0.05295880269841524,1284.576923076923,1284.576923076923,1284.576923076923,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,813.0,12,12,0.0,0.23076923076923078,0.012171023084523488,,,,0,0,,0.0,
SI,2020,46,46,72494.0,67868.0,45,0,0,,0.0,46238.0,18127.0,3503.0,,0,0,0,,,,,,,,,,,,,,,0.0,0.0,1575.9565217391305,130.0,6.0,41210.0,17,44,46,0.9565217391304348,True,high,1.0,0.0,0.0,True,72494.0,0.0,0.0,0.0,,0.6812930983674191,0.6812930983674191,0.6812930983674191,,0.26709200212176576,0.26709200212176576,0.26709200212176576,,0.05161489951081511,0.05161489951081511,0.05161489951081511,,0.05161489951081511,0.05161489951081511,0.05161489951081511,1575.9565217391305,1575.9565217391305,1575.9565217391305,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,917.0,12,12,0.0,0.2608695652173913,0.012649322702568489,,,,0,0,,0.0,
SI,2021,46,46,71439.0,66739.0,43,0,1,0.0,0.0,45598.0,17684.0,3457.0,,0,0,0,,,,,,,,,,,,,,,0.0,0.0,1553.0217391304348,125.5,0.0,39904.0,17,40,46,0.8695652173913043,True,high,1.0,0.0,0.0,True,71439.0,0.0,0.0,0.0,,0.6832286968639026,0.6832286968639026,0.6832286968639026,,0.264972504832257,0.264972504832257,0.264972504832257,,0.051798798303840335,0.051798798303840335,0.051798798303840335,,0.051798798303840335,0.051798798303840335,0.051798798303840335,1553.0217391304348,1553.0217391304348,1553.0217391304348,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,897.0,12,12,0.0,0.2608695652173913,0.012556166799647252,,,,0,0,,0.0,
SI,2022,46,46,70015.0,65380.0,45,0,4,165.0,0.0,44300.0,17625.0,3455.0,,0,0,0,,,,,,,,,,,,,,,0.0,0.0,1522.0652173913043,122.5,0.0,38280.0,17,41,46,0.8913043478260869,True,high,1.0,0.002356637863315004,0.0,True,70015.0,0.0,0.0,0.0,,0.6775772407464056,0.6775772407464056,0.6775772407464056,,0.26957785255429795,0.26957785255429795,0.26957785255429795,,0.05284490669929642,0.05284490669929642,0.05284490669929642,,0.05284490669929642,0.05284490669929642,0.05284490669929642,1522.0652173913043,1522.0652173913043,1522.0652173913043,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,,,,0,0,,0.0,,0.0,0.0,895.0,12,12,0.0,0.2608695652173913,0.012782975076769263,,,,0,0,,0.0,
SK,2014,32,32,179095.0,168255.0,32,0,0,,0.0,102175.0,57005.0,9075.0,10830.0,32,0,0,,0.0,4600.0,2340.0,820.0,11785.0,21780.0,10000.0,792866355.0,1170735184.6765833,702051131.0,1036638716.3744503,19066800.0,28153765.736712944,244371649.0,360835701.7769233,5596.71875,3667.5,360.0,26625.0,16,32,32,1.0,True,high,1.0,0.0,0.0,True,179095.0,0.0,0.0,0.0,,0.6072627856527295,0.6072627856527295,0.6072627856527295,0.045020797651088816,0.33880122433211496,0.33880122433211496,0.33880122433211496,0.04104903078677309,0.05393599001515557,0.05393599001515557,0.05393599001515557,0.09035812672176309,0.05393599001515557,0.05393599001515557,0.05393599001515557,5596.71875,5596.71875,5596.71875,0.06047069990787012,10830.0,179095.0,32,32,0.06047069990787012,1.0,1.0,15.196860415782774,147595.0,11785.0,20,20,12.523971149766652,0.625,1.0,4427.071414612356,792866355.0,149315.0,22,22,5310.024813314135,0.6875,0.8337195343253581,6536.950694751854,1170735184.6765835,149315.0,22,22,7840.707127057452,0.6875,0.8337195343253581,3919.9929143750524,702051131.0,151550.0,23,23,4632.47199604091,0.71875,0.8461989446941567,5788.205792313857,1036638716.3744503,151550.0,23,23,6840.242272348732,0.71875,0.8461989446941567,157.20017720602442,28153765.73671294,148955.0,21,21,189.0085310107948,0.65625,0.8317094279572294,2014.7726166387856,360835701.7769233,156595.0,24,24,2304.2606837825174,0.75,0.8743683519919596,0.3480824091144438,360835701.7769233,1004189060.5665956,20,20,0.35933044478031684,0.625,0.9686972372386935
SK,2015,32,32,162335.0,151435.0,32,0,0,,0.0,92445.0,50770.0,8220.0,10040.0,32,0,0,,0.0,4230.0,1830.0,740.0,11380.0,21175.0,9790.0,1069924338.0,1565070335.1388988,746608420.0,1092128338.991877,23960263.0,35048737.10371299,177601640.0,259793191.31631723,5072.96875,2897.5,310.0,25110.0,16,32,32,1.0,True,high,1.0,0.0,0.0,True,162335.0,0.0,0.0,0.0,,0.6104599333047181,0.6104599333047181,0.6104599333047181,0.04575693655687165,0.3352593521973124,0.3352593521973124,0.3352593521973124,0.03604490841047863,0.05428071449796942,0.05428071449796942,0.05428071449796942,0.09002433090024331,0.05428071449796942,0.05428071449796942,0.05428071449796942,5072.96875,5072.96875,5072.96875,0.06184741429759448,10040.0,162335.0,32,32,0.06184741429759448,1.0,1.0,14.26493848857645,137600.0,11380.0,20,20,12.091388400702987,0.625,1.0,6590.842011888995,1069924338.0,139225.0,22,22,7684.857877536362,0.6875,0.8576400652970708,9640.991376714195,1565070335.138899,139225.0,22,22,11241.302461044346,0.6875,0.8576400652970708,4599.183293806019,746608420.0,141510.0,23,23,5276.011730619744,0.71875,0.8717158961406967,6727.620901172742,1092128338.991877,141510.0,23,23,7717.676058171699,0.71875,0.8717158961406967,215.90376138055868,35048737.10371299,138825.0,21,21,252.46704198604712,0.65625,0.8551760248868081,1600.3523042863044,259793191.31631726,144740.0,24,24,1794.89561500841,0.75,0.8916130224535682,0.23787789588550315,259793191.31631723,1058364437.0394969,20,20,0.24546666745816031,0.625,0.9690843092822342
SK,2016,32,32,151170.0,140360.0,32,0,0,,0.0,85165.0,47795.0,7400.0,10725.0,32,0,0,,0.0,4615.0,2090.0,710.0,11205.0,20875.0,9660.0,793655623.0,1095622267.3484375,705406875.0,973797019.0008671,23892963.0,32983653.787749108,171521461.0,236781201.51079258,4724.0625,2487.5,225.0,24105.0,16,32,32,1.0,True,high,1.0,0.0,0.0,True,151170.0,0.0,0.0,0.0,,0.606761185522941,0.606761185522941,0.606761185522941,0.0541889273762696,0.34051724137931033,0.34051724137931033,0.34051724137931033,0.04372842347525892,0.05272157309774864,0.05272157309774864,0.05272157309774864,0.09594594594594595,0.05272157309774864,0.05272157309774864,0.05272157309774864,4724.0625,4724.0625,4724.0625,0.0709466163921413,10725.0,151170.0,32,32,0.0709466163921413,1.0,1.0,13.491298527443107,128595.0,11205.0,20,20,11.47657295850067,0.625,1.0,5250.08680955216,793655623.0,132235.0,23,23,6001.857473437441,0.71875,0.8747436660713105,7247.617036107942,1095622267.3484378,132235.0,23,23,8285.41813701696,0.71875,0.8747436660713105,4666.31524111927,705406875.0,132235.0,23,23,5334.494460619352,0.71875,0.8747436660713105,6441.734596817273,973797019.0008669,132235.0,23,23,7364.139743644775,0.71875,0.8747436660713105,218.18914988257663,32983653.787749104,130160.0,22,22,253.40852633488862,0.6875,0.8610173976318053,1566.324016079861,236781201.51079255,135175.0,25,25,1751.6641502555394,0.78125,0.8941919693060792,0.24315252243607632,236781201.51079255,954992880.8870384,21,21,0.24794027918916003,0.65625,0.9806898791566212
SK,2017,32,32,139973.0,129186.0,32,0,0,,0.0,78938.0,43257.0,6991.0,11556.0,32,0,0,,0.0,5224.0,2122.0,683.0,11086.0,20683.0,9597.0,828965357.0,1102557211.0122004,706062030.0,939090851.0527933,32752143.0,43561665.31667591,164157349.0,218335865.7297864,4374.15625,2118.0,223.0,22682.0,16,32,32,1.0,True,high,1.0,0.0,0.0,True,139973.0,0.0,0.0,0.0,,0.6110414441193318,0.6110414441193318,0.6110414441193318,0.06617851985102233,0.33484278482188473,0.33484278482188473,0.33484278482188473,0.0490556441731974,0.05411577105878346,0.05411577105878346,0.05411577105878346,0.09769703905020741,0.05411577105878346,0.05411577105878346,0.05411577105878346,4374.15625,4374.15625,4374.15625,0.08255877919313011,11556.0,139973.0,32,32,0.08255877919313011,1.0,1.0,12.626104997293885,119709.0,11086.0,20,20,10.79821396355764,0.625,1.0,5922.323283776157,828965357.0,123072.0,23,23,6735.612950143006,0.71875,0.8792552849478114,7876.92777187172,1102557211.0122004,123072.0,23,23,8958.635684901525,0.71875,0.8792552849478114,5044.273038371686,706062030.0,123072.0,23,23,5736.983473088923,0.71875,0.8792552849478114,6709.085688331273,939090851.0527931,123072.0,23,23,7630.418381539206,0.71875,0.8792552849478114,311.2147722537626,43561665.31667591,121215.0,22,22,359.3752037014883,0.6875,0.8659884406278354,1559.84272488113,218335865.7297864,125883.0,25,25,1734.4348778610804,0.78125,0.8993377294192452,0.23249706403274514,218335865.72978637,929329863.2585717,22,22,0.23493903979822692,0.6875,0.9896059174857483
