country_code,year,total_students,academic_personnel_fte,total_personnel_fte,student_staff_ratio,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,revenue_per_student_eur,revenue_per_student_ppp,expenditure_per_student_eur,expenditure_per_student_ppp,third_party_funding_ppp,third_party_funding_per_student_ppp,rd_expenditure_ppp,rd_expenditure_per_student_ppp,rd_expenditure_share_of_expenditure_ppp,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
LV,2019,77048.0,,,,382127015.0,517983106.07939863,292001194.0,395815211.9839344,6328.911441253436,8579.004042522087,4836.218390804598,6555.619795023588,54211815.84908116,897.8736600927683,116357688.06906675,1847.3286244632504,0.2939697226032576,,,,0,0,0.0,,4959.5968097809155,382127015.0,60378.0,27,27,0.6585365853658537,0.7836413664209324,6722.862450412712,517983106.0793986,60378.0,27,27,0.6585365853658537,0.7836413664209324,3789.860788080158,292001194.0,60378.0,27,27,0.6585365853658537,0.7836413664209324,5137.2548539084,395815211.9839342,60378.0,27,27,0.6585365853658537,0.7836413664209324,703.6109418684607,54211815.849081166,60378.0,27,27,0.6585365853658537,0.7836413664209324,1510.1973843456904,116357688.06906675,62987.0,31,31,0.7560975609756098,0.8175033745197798,0.2939697226032575,116357688.06906675,395815211.9839342,27,27,0.6585365853658537,0.9999999999999996
LV,2020,76233.0,,,,387595795.0,527189874.74344105,306901280.0,417432927.4181153,6460.252929313132,8786.937259253647,5115.277097188193,6957.563335135347,41512337.27460552,691.9068832542547,115495151.73195177,1515.028291316776,0.2699636541105335,,,,0,0,0.0,,5084.35710256713,387595795.0,59997.0,27,27,0.6585365853658537,0.7870213686985951,6915.507388446487,527189874.74344105,59997.0,27,27,0.6585365853658537,0.7870213686985951,4025.832382301628,306901280.0,59997.0,27,27,0.6585365853658537,0.7870213686985951,5475.751018825382,417432927.41811544,59997.0,27,27,0.6585365853658537,0.7870213686985951,544.5455022707426,41512337.27460552,59997.0,27,27,0.6585365853658537,0.7870213686985951,1515.028291316776,115495151.73195179,76233.0,40,40,0.975609756097561,1.0,0.27667954333719297,112691718.43185155,417432927.41811544,27,27,0.6585365853658537,1.0
LV,2021,75019.0,5039.0,5039.0,14.887676126215519,403341443.0,554355695.4092026,309841953.0,425849250.81021345,6819.535768027728,9372.824336954987,5238.683794065432,7200.088778598589,26542349.632895634,448.7674297556114,125327381.23053499,1670.6085289131415,0.28776963589562704,14.887676126215519,75019.0,5039.0,40,40,0.975609756097561,1.0,5376.523853956997,403341443.0,59145.0,27,27,0.6585365853658537,0.7884002719311107,7389.537256017843,554355695.4092027,59145.0,27,27,0.6585365853658537,0.7884002719311107,4130.1797278022905,309841953.0,59145.0,27,27,0.6585365853658537,0.7884002719311107,5676.551950975266,425849250.8102135,59145.0,27,27,0.6585365853658537,0.7884002719311107,353.8083636531496,26542349.632895634,59145.0,27,27,0.6585365853658537,0.7884002719311107,1670.6085289131418,125327381.23053496,75019.0,40,40,0.975609756097561,1.0,0.2942998748784676,122546483.85208072,425849250.81021357,26,26,0.6341463414634146,1.0
LV,2022,73040.0,,,,433062671.0,564490072.0174667,375083031.0,488914564.47355556,7546.880975201715,9837.235279045479,6536.483470714323,8520.198743069473,45998274.187766805,801.6010697901261,148785749.01424053,2060.459064038783,0.30055074175935903,,,,0,0,0.0,,5929.1165251916755,433062671.0,57383.0,25,25,0.625,0.7856380065717415,7728.505914806498,564490072.0174667,57383.0,25,25,0.625,0.7856380065717415,5135.309843921139,375083031.0,57383.0,25,25,0.625,0.7856380065717415,6693.791956100158,488914564.47355556,57383.0,25,25,0.625,0.7856380065717415,629.7682665356901,45998274.187766805,57383.0,25,25,0.625,0.7856380065717415,2037.044756492888,148785749.0142405,72210.0,37,37,0.925,0.9886363636363636,0.30431850434737473,146480207.253886,487372635.9696288,24,24,0.6,0.9968462209638057
LV,2023,57518.0,,,,453210405.0,576643185.4096845,393846966.0,501111992.4269606,8249.788936216688,10496.6358200394,7169.19626474443,9121.741525174031,67223346.13319488,1223.6665598732138,150669145.41202578,2619.512942244615,0.2948606671759914,,,,0,0,0.0,,7879.453475433777,453210405.0,54936.0,24,24,0.5714285714285714,0.9551097047880663,10025.438739345675,576643185.4096845,54936.0,24,24,0.5714285714285714,0.9551097047880663,6847.368927987761,393846966.0,54936.0,24,24,0.5714285714285714,0.9551097047880663,8712.263855262016,501111992.4269606,54936.0,24,24,0.5714285714285714,0.9551097047880663,1168.735806759534,67223346.13319488,54936.0,24,24,0.5714285714285714,0.9551097047880663,2619.5129422446153,150669145.41202575,57518.0,26,26,0.6190476190476191,1.0,0.3006696061738864,147758216.41690394,501111992.4269606,24,24,0.5714285714285714,1.0
ME,2014,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ME,2015,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ME,2016,,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
ME,2022,7591.0,,,,38191094.18,69373142.30078273,21770857.0,39546202.93287945,5049.728174005025,9172.701613219982,2867.982742721644,5209.617037660315,31276328.378596842,4738.119736191008,,,,,,,0,0,0.0,,5031.101854828086,38191094.18,7563.0,3,3,0.42857142857142855,0.9963114214201028,9138.86738252967,69373142.30078273,7563.0,3,3,0.42857142857142855,0.9963114214201028,2867.982742721644,21770857.0,7591.0,4,4,0.5714285714285714,1.0,5209.617037660315,39546202.93287945,7591.0,4,4,0.5714285714285714,1.0,4120.185532683025,31276328.378596842,6601.0,3,3,0.42857142857142855,0.8695824002107759,,,,0,0,0.0,,,,,0,0,0.0,
MK,2014,55283.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
MK,2015,49635.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
MK,2016,48822.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
MK,2017,59299.0,3698.5,,15.674192240097337,,,,,,,,,,,,,,16.03325672569961,57971.0,3698.5,15,15,0.8823529411764706,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
MK,2018,55941.0,3858.0,,14.212026956972524,,,,,,,,,,,,,,14.5,54830.0,3858.0,15,15,0.8823529411764706,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
MK,2019,55290.0,3952.0,,13.619686234817813,,,,,,,,,,,,,,13.990384615384615,53825.0,3952.0,15,15,0.8823529411764706,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
MT,2014,12805.0,1195.0,2075.0,10.715481171548117,80185172.17959183,98016416.72698094,78121112.6367347,95493360.22161025,6262.02047478265,7654.542501130882,6100.828788499391,7457.50567915738,5154811.4546394665,402.56239395856824,25715308.668233752,2008.224027195139,0.2692889705478638,10.715481171548117,12805.0,1195.0,2,2,1.0,1.0,6262.02047478265,80185172.17959183,12805.0,2,2,1.0,1.0,7654.542501130882,98016416.72698094,12805.0,2,2,1.0,1.0,6100.828788499391,78121112.6367347,12805.0,2,2,1.0,1.0,7457.50567915738,95493360.22161025,12805.0,2,2,1.0,1.0,402.56239395856824,5154811.4546394665,12805.0,2,2,1.0,1.0,2008.224027195139,25715308.668233752,12805.0,2,2,1.0,1.0,0.2692889705478638,25715308.668233752,95493360.22161025,2,2,1.0,1.0
MT,2015,12910.0,1240.0,2140.0,10.411290322580646,86233068.14546192,103391757.4240409,82997903.02269043,99512857.89287643,6679.556014365757,8008.65665561897,6428.962279062001,7708.199681864944,5328695.677196112,412.75721744354087,27528117.28905739,2132.3096273475903,0.2766287480025028,10.411290322580646,12910.0,1240.0,2,2,1.0,1.0,6679.556014365757,86233068.14546192,12910.0,2,2,1.0,1.0,8008.65665561897,103391757.4240409,12910.0,2,2,1.0,1.0,6428.962279062001,82997903.02269043,12910.0,2,2,1.0,1.0,7708.199681864944,99512857.89287643,12910.0,2,2,1.0,1.0,412.75721744354087,5328695.677196112,12910.0,2,2,1.0,1.0,2132.3096273475903,27528117.28905739,12910.0,2,2,1.0,1.0,0.2766287480025028,27528117.28905739,99512857.89287643,2,2,1.0,1.0
MT,2016,13335.0,1265.0,2130.0,10.541501976284586,86624945.77771474,103210944.57013552,86088486.41790923,102571769.82951178,6496.0589259628605,7739.853361090028,6455.829502655361,7691.921247057501,5760944.834981532,432.0168605160504,25701726.438698914,1927.388559332502,0.25057310097523594,10.541501976284586,13335.0,1265.0,2,2,1.0,1.0,6496.0589259628605,86624945.77771474,13335.0,2,2,1.0,1.0,7739.853361090028,103210944.57013552,13335.0,2,2,1.0,1.0,6455.829502655361,86088486.41790923,13335.0,2,2,1.0,1.0,7691.921247057501,102571769.82951178,13335.0,2,2,1.0,1.0,432.0168605160504,5760944.834981532,13335.0,2,2,1.0,1.0,1927.388559332502,25701726.438698914,13335.0,2,2,1.0,1.0,0.25057310097523594,25701726.438698914,102571769.82951178,2,2,1.0,1.0
MT,2017,13340.0,1345.0,2455.0,9.9182156133829,99879607.08487298,116988879.78709647,94243793.37463534,110387657.05612202,7471.648100815066,8751.533641246433,7049.428363915693,8256.988103017726,6072898.133300849,455.23974012749994,26059472.704634715,1953.4837109921075,0.23607234177808356,9.9182156133829,13340.0,1345.0,3,3,0.75,1.0,7487.22691790652,99671785.66487297,13340.0,3,3,0.75,1.0,8769.781093485493,116745458.77422741,13340.0,3,3,0.75,1.0,7064.752127034133,94039374.37463534,13340.0,3,3,0.75,1.0,8274.936810803749,110148221.29425646,13340.0,3,3,0.75,1.0,455.23974012749994,6072898.133300849,13340.0,3,3,0.75,1.0,1953.4837109921075,26059472.704634715,13340.0,3,3,0.75,1.0,0.23607234177808356,26059472.704634715,110387657.05612202,4,4,1.0,1.0
MT,2018,13898.49,1401.0,2525.0,9.839414703783012,111005797.92444618,128301330.47823405,107340829.16031383,124065332.2025458,7986.896268907355,9231.314371434168,7723.2008052899155,8926.533184723363,6610231.67004933,475.6079020130482,30944471.541708477,2226.462841769752,0.24942077687898617,9.920406852248394,13785.02,1401.0,3,3,0.75,1.0,7986.896268907355,111005797.92444618,13898.49,4,4,1.0,1.0,9231.314371434168,128301330.47823405,13898.49,4,4,1.0,1.0,7723.2008052899155,107340829.16031383,13898.49,4,4,1.0,1.0,8926.533184723363,124065332.2025458,13898.49,4,4,1.0,1.0,475.6079020130482,6610231.67004933,13898.49,4,4,1.0,1.0,2226.462841769752,30944471.541708477,13898.49,4,4,1.0,1.0,0.24942077687898617,30944471.541708477,124065332.2025458,4,4,1.0,1.0
MT,2019,13827.953796203794,1458.0,2747.0,9.335050614680242,119275838.50601251,137657046.23237538,117342426.10533911,135425681.99667287,8625.704154345487,9954.98309158124,8485.885029320338,9793.616900415986,9059124.887041803,655.1312667481444,34264697.837550245,2477.929731509298,0.2530147704066357,9.48419327585994,13610.503796203793,1458.0,3,3,0.75,1.0,8625.704154345487,119275838.50601251,13827.953796203794,4,4,1.0,1.0,9954.98309158124,137657046.23237538,13827.953796203794,4,4,1.0,1.0,8485.885029320338,117342426.10533911,13827.953796203794,4,4,1.0,1.0,9793.616900415986,135425681.99667287,13827.953796203794,4,4,1.0,1.0,655.1312667481444,9059124.887041803,13827.953796203794,4,4,1.0,1.0,2477.929731509298,34264697.837550245,13827.953796203794,4,4,1.0,1.0,0.2530147704066357,34264697.837550245,135425681.99667287,4,4,1.0,1.0
MT,2020,15787.4,1465.0,2792.0,10.279931740614336,129727043.39999999,148638123.17320353,119264505.73667404,136650399.40221897,8217.125264451397,9414.984302241251,7756.334755643326,8887.021630695024,9311174.236999167,605.5496889388393,35216807.15789136,2230.6907507183805,0.25771463026780955,10.776382252559726,15060.1,1465.0,5,5,0.7142857142857143,1.0,8217.125264451397,129727043.39999999,15787.4,7,7,1.0,1.0,9414.984302241251,148638123.17320353,15787.4,7,7,1.0,1.0,7554.4108426133525,119264505.73667404,15376.4,6,6,0.8571428571428571,0.9739665809442973,8655.662072426047,136650399.40221897,15376.4,6,6,0.8571428571428571,0.9739665809442973,589.7851601276441,9311174.236999167,15376.4,6,6,0.8571428571428571,0.9739665809442973,2230.6907507183805,35216807.15789136,15787.4,7,7,1.0,1.0,0.25771463026780955,35216807.15789136,136650399.40221897,6,6,0.8571428571428571,1.0
MT,2021,15462.599999999999,1636.0,3042.0,9.451466992665036,146326468.230235,164743655.73592082,105566214.19569099,118853166.2052776,9463.251214558679,10654.330819908737,6827.196861827312,7686.492970475704,10325477.056587037,667.7710770883964,38362352.46963827,2480.976838929952,0.32277097610829,9.451466992665036,15462.599999999999,1636.0,8,8,1.0,1.0,9463.251214558679,146326468.230235,15462.599999999999,8,8,1.0,1.0,10654.330819908737,164743655.73592082,15462.599999999999,8,8,1.0,1.0,6827.196861827312,105566214.19569099,15462.599999999999,8,8,1.0,1.0,7686.492970475704,118853166.2052776,15462.599999999999,8,8,1.0,1.0,667.7710770883964,10325477.056587037,15462.599999999999,8,8,1.0,1.0,2480.976838929952,38362352.46963827,15462.599999999999,8,8,1.0,1.0,0.32277097610829,38362352.46963827,118853166.2052776,8,8,1.0,1.0
MT,2022,17015.0,1685.0,3110.0,10.09792284866469,171899213.79312623,189976629.9971334,119577870.84584467,132153023.99733506,10102.80421940207,11165.24419612891,7027.791410275913,7766.854187325011,12949962.645494694,761.0909577134701,42097202.390688345,2474.1229732993443,0.31854891486658116,10.09792284866469,17015.0,1685.0,11,11,1.0,1.0,10102.80421940207,171899213.79312623,17015.0,11,11,1.0,1.0,11165.24419612891,189976629.9971334,17015.0,11,11,1.0,1.0,7027.791410275913,119577870.84584467,17015.0,11,11,1.0,1.0,7766.854187325011,132153023.99733506,17015.0,11,11,1.0,1.0,761.0909577134701,12949962.645494694,17015.0,11,11,1.0,1.0,2474.1229732993443,42097202.390688345,17015.0,11,11,1.0,1.0,0.31854891486658116,42097202.390688345,132153023.99733506,11,11,1.0,1.0
MT,2023,17595.0,1695.0,3225.0,10.380530973451327,185467411.18991318,205342285.67844415,139810340.73113436,154792557.58746776,10540.915668650934,11670.490802980628,7946.026753687659,8797.530979679896,15755182.705923643,895.435220569687,45681555.56121438,2794.833622588827,0.32285282414603655,10.380530973451327,17595.0,1695.0,13,13,1.0,1.0,10540.915668650934,185467411.18991318,17595.0,13,13,1.0,1.0,11670.490802980628,205342285.67844415,17595.0,13,13,1.0,1.0,7946.026753687659,139810340.73113436,17595.0,13,13,1.0,1.0,8797.530979679896,154792557.58746776,17595.0,13,13,1.0,1.0,895.435220569687,15755182.705923643,17595.0,13,13,1.0,1.0,2596.2805093045968,45681555.56121438,16345.0,9,9,0.6923076923076923,0.9289570900824098,0.29511467652701173,45681555.56121438,141493436.4661192,9,9,0.6923076923076923,0.9140842342253199
NL,2014,709445.0,37425.0,77625.0,18.956045424181696,10420825499.0,9234881957.958914,9421107521.0,8348937027.879689,14747.112015396917,13068.814816643548,13332.353366306508,11815.062978595299,1671158518.1049607,2365.00313903507,,,,18.9564462257849,709430.0,37425.0,55,55,0.9821428571428571,1.0,14688.70102544947,10420825499.0,706635.0,55,55,0.9821428571428571,0.996039157369493,13017.051297787586,9234881957.958914,706635.0,55,55,0.9821428571428571,0.996039157369493,13279.546012728259,9421107521.0,706635.0,55,55,0.9821428571428571,0.996039157369493,11768.265373467555,8348937027.879689,706635.0,55,55,0.9821428571428571,0.996039157369493,2355.5857298380574,1671158518.1049612,706620.0,54,54,0.9642857142857143,0.9960180140814299,,,,0,0,0.0,,,,,0,0,0.0,
NL,2015,719535.0,38790.0,79375.0,18.4271719515339,10736820520.0,9531216894.956902,9906192047.0,8793857066.640629,14984.572094483794,13302.001877055094,13825.326467324936,12272.924275692583,1786329218.1910179,2509.664809619571,,,,18.549497293116783,714790.0,38790.0,55,55,0.9821428571428571,1.0,14921.88777474341,10736820520.0,716525.0,55,55,0.9821428571428571,0.9958167427574753,13246.356181362828,9531216894.956902,716525.0,55,55,0.9821428571428571,0.9958167427574753,13767.491570250231,9906192047.0,716525.0,55,55,0.9821428571428571,0.9958167427574753,12221.583476329337,8793857066.640629,716525.0,55,55,0.9821428571428571,0.9958167427574753,2482.6161593126362,1786329218.191018,711780.0,54,54,0.9642857142857143,0.9892222060080469,,,,0,0,0.0,,,,,0,0,0.0,
NL,2016,729795.0,39985.0,81270.0,18.149681130423907,10953034307.0,9565049913.98206,10181434329.0,8891228204.277319,15074.158499057266,13163.939271386382,14012.24085685581,12236.589372947412,1748215299.8401897,2419.5746887190703,,,,18.25171939477304,725715.0,39985.0,55,55,0.9821428571428571,1.0,15008.37126453319,10953034307.0,726610.0,55,55,0.9821428571428571,0.9956357607273275,13106.488690635122,9565049913.98206,726610.0,55,55,0.9821428571428571,0.9956357607273275,13951.088085010175,10181434329.0,726610.0,55,55,0.9821428571428571,0.9956357607273275,12183.185969042428,8891228204.277319,726610.0,55,55,0.9821428571428571,0.9956357607273275,2395.4881848192845,1748215299.84019,722530.0,54,54,0.9642857142857143,0.990045149665317,,,,0,0,0.0,,,,,0,0,0.0,
NL,2017,742646.0,40332.41,81071.08,18.326700536863527,11253693062.0,9882930589.268465,10436112631.0,9164936006.849916,15229.570399100328,13374.523930008194,14123.142610263121,12402.865206167666,1805624532.361465,2494.6215391139694,,,,18.413132267573395,739160.0,40332.41,55,55,0.9482758620689655,1.0,15153.509292448893,11253693062.0,738937.0,55,55,0.9482758620689655,0.995005695849705,13307.727489636334,9882930589.268465,738937.0,55,55,0.9482758620689655,0.995005695849705,14052.607340509476,10436112631.0,738937.0,55,55,0.9482758620689655,0.995005695849705,12340.921524992953,9164936006.849916,738937.0,55,55,0.9482758620689655,0.995005695849705,2431.339470436069,1805624532.361465,723807.0,53,53,0.9137931034482759,0.9746325974959806,,,,0,0,0.0,,,,,0,0,0.0,
NL,2018,757339.0,40880.0,83768.5,18.502544031311153,11801083537.0,10302843967.278376,10832597308.0,9457314616.472559,15584.808342943745,13606.195406875859,14307.987026275243,12491.47651191287,1854075118.297218,2460.5421709718466,,,,18.525905088062622,756384.0,40880.0,52,52,0.9122807017543859,1.0,15582.300049251393,11743511537.0,753523.0,53,53,0.9298245614035088,0.9949613053071346,13604.005560625263,10252581181.575317,753523.0,53,53,0.9298245614035088,0.9949613053071346,14303.498575934951,10781397308.0,753523.0,53,53,0.9298245614035088,0.9949613053071346,12487.557905340354,9412614855.686121,753523.0,53,53,0.9298245614035088,0.9949613053071346,2448.1442501933984,1854075118.2972188,753523.0,53,53,0.9298245614035088,0.9949613053071346,,,,0,0,0.0,,,,,0,0,0.0,
NL,2019,777452.0,42373.18,86771.92,18.324161651308682,12259938455.0,10391451551.521008,11351324345.0,9621315588.950762,15851.838169504324,13435.92457218054,14677.019561473375,12440.155246584938,1899836029.5301785,2456.447346717617,,,,18.347737885143385,776453.0,42373.18,52,52,0.9122807017543859,1.0,15769.383132334859,12259938455.0,773408.0,53,53,0.9298245614035088,0.9947983926981987,13366.036168819435,10391451551.521008,773408.0,53,53,0.9298245614035088,0.9947983926981987,14600.675469353735,11351324345.0,773408.0,53,53,0.9298245614035088,0.9947983926981987,12375.446444218758,9621315588.950764,773408.0,53,53,0.9298245614035088,0.9947983926981987,2443.66987226244,1899836029.530179,773408.0,53,53,0.9298245614035088,0.9947983926981987,,,,0,0,0.0,,,,,0,0,0.0,
NL,2020,829670.0,44472.69,91015.31,18.644071226633695,12601582274.0,10764694760.13121,11741917034.0,10030339843.162718,15269.09278323034,13043.371816468205,14227.453088573851,12153.568209333234,1829941671.222579,2217.6702706644733,,,,18.65571882429419,829152.0,44472.689999999995,55,55,0.9649122807017544,0.9999999999999999,15188.66811382839,12601582274.0,825300.0,54,54,0.9473684210526315,0.9947328455892102,12974.670363073523,10764694760.13121,825300.0,54,54,0.9473684210526315,0.9947328455892102,14152.514896284065,11741917034.0,825300.0,54,54,0.9473684210526315,0.9947328455892102,12089.55348893261,10030339843.162718,825300.0,54,54,0.9473684210526315,0.9947328455892102,2205.6259370865273,1829941671.2225795,825164.0,52,52,0.9122807017543859,0.9945689249942748,,,,0,0,0.0,,,,,0,0,0.0,
NL,2021,845711.0,47154.53,96809.45000000001,17.92232898938872,13935528713.0,11987551581.075268,12647917887.0,10879929365.16129,16496.718319621457,14190.72543623351,14973.825241344874,12880.709885027847,2003486869.6774192,2381.927512932066,,,,17.934883456584128,845119.0,47154.53,54,54,0.9473684210526315,1.0,16477.885132155076,13875719713.0,841120.0,53,53,0.9298245614035088,0.9945714316119809,14174.524844864578,11936102978.92473,841120.0,53,53,0.9298245614035088,0.9945714316119809,14955.366415950602,12594783887.0,841120.0,53,53,0.9298245614035088,0.9945714316119809,12864.831325548905,10834222698.494623,841120.0,53,53,0.9298245614035088,0.9945714316119809,2368.99705653281,2003486869.6774192,841120.0,53,53,0.9298245614035088,0.9945714316119809,,,,0,0,0.0,,,,,0,0,0.0,
NL,2022,831025.0,49095.0,101545.0,16.915368163764132,14884302539.0,12868236004.21901,13877689835.0,11997968162.915955,18006.98359999274,15567.952484280517,16789.18663537325,14515.10511673446,2107029046.3139875,2549.0927028406054,,,,16.926876463998372,830460.0,49095.0,55,55,0.9649122807017544,1.0,17910.77589603201,14884302539.0,826585.0,54,54,0.9473684210526315,0.9946572004452333,15484.776034678871,12868236004.219011,826585.0,54,54,0.9473684210526315,0.9946572004452333,16699.485376492885,13877689835.0,826585.0,54,54,0.9473684210526315,0.9946572004452333,14437.55381957938,11997968162.915953,826585.0,54,54,0.9473684210526315,0.9946572004452333,2535.4580744429923,2107029046.3139875,826580.0,53,53,0.9298245614035088,0.994651183779068,,,,0,0,0.0,,,,,0,0,0.0,
