country_code,year,institutions_count,institutions_with_student_data,student_coverage_share,avg_observed_institution_size,students_per_registered_institution,records_with_complete_isced_structure,complete_isced_structure_share,isced_structure_coverage_flag,isced_shares_reliable,total_students,total_students_reliable,students_total_reliable,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_total_component_sum_incomplete_share,students_isced5,students_isced6,students_isced7,students_isced8,isced5_share_observed,isced6_share_observed,isced7_share_observed,isced8_share_observed,isced5_share_reliable,isced6_share_reliable,isced7_share_reliable,isced8_share_reliable,isced5_share,isced6_share,isced7_share,isced8_share,phd_share,phd_share_observed,phd_share_reliable,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_total_component_sum_incomplete_share,foreign_students_share,foreign_students_isced5_share,foreign_students_isced6_share,foreign_students_isced7_share,foreign_students_isced8_share,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage
LV,2021,41,40,0.975609756097561,1875.475,1829.7317073170732,40,0.975609756097561,high,True,75019.0,75019.0,True,68550.0,40,0,0,,0.0,13121.0,42572.0,10825.0,2032.0,0.1914077315827863,0.6210357403355216,0.15791393143690738,0.02964259664478483,0.1914077315827863,0.6210357403355216,0.15791393143690738,0.02964259664478483,0.1914077315827863,0.6210357403355216,0.15791393143690738,0.02964259664478483,0.02964259664478483,0.02964259664478483,0.02964259664478483,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
LV,2022,40,39,0.975,1872.820512820513,1826.0,39,0.975,high,True,73040.0,73040.0,True,67575.0,39,0,0,,0.0,11946.0,42021.0,10331.0,3277.0,0.17678135405105438,0.621842397336293,0.152881982981872,0.04849426563078062,0.17678135405105438,0.621842397336293,0.152881982981872,0.04849426563078062,0.17678135405105438,0.621842397336293,0.152881982981872,0.04849426563078062,0.04849426563078062,0.04849426563078062,0.04849426563078062,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
LV,2023,42,37,0.8809523809523809,1554.5405405405406,1369.4761904761904,26,0.6190476190476191,medium,False,57518.0,57518.0,True,51930.0,34,0,11,0.0,0.0,8273.0,32208.0,8376.0,3073.0,0.1593106104371269,0.6202195262853841,0.1612940496822646,0.05917581359522434,,,,,,,,,,0.05917581359522434,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
ME,2014,10,0,0.0,,,0,0.0,no_complete_records,False,,,True,,0,0,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
ME,2015,10,0,0.0,,,0,0.0,no_complete_records,False,,,True,,0,0,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
ME,2016,10,0,0.0,,,0,0.0,no_complete_records,False,,,True,,0,0,0,,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
ME,2022,7,5,0.7142857142857143,1518.2,1084.4285714285713,3,0.42857142857142855,low,False,7591.0,7591.0,True,7531.0,4,0,1,0.0,0.0,0.0,5283.0,2146.0,102.0,0.0,0.7015004647457177,0.28495551719559153,0.013544018058690745,,,,,,,,,,0.013544018058690745,,107.0,4,0,1,0.0,0.0,0.014095639573178765,,0.014385765663448798,0.012115563839701771,0.0392156862745098,0.014095639573178765,107.0,7591.0,4,4,0.5714285714285714,1.0
MK,2014,13,10,0.7692307692307693,5528.3,4252.538461538462,5,0.38461538461538464,low,False,55283.0,55283.0,True,55283.0,8,0,1,0.0,0.0,0.0,38180.0,16719.0,384.0,0.0,0.6906282220574137,0.3024257004865872,0.006946077455999132,,,,,,,,,,0.006946077455999132,,1816.0,7,0,4,4.0,0.0022026431718061676,0.032849157968995894,,0.03611838658983761,0.02093426640349303,0.2265625,0.032849157968995894,1816.0,55283.0,9,9,0.6923076923076923,1.0
MK,2015,14,9,0.6428571428571429,5515.0,3545.3571428571427,0,0.0,no_complete_records,False,49635.0,49635.0,True,49635.0,0,0,0,,0.0,,,49635.0,,,,,,,,,,,,,,,,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
MK,2016,16,15,0.9375,3254.8,3051.375,0,0.0,no_complete_records,False,48822.0,48822.0,True,48822.0,0,0,0,,0.0,,,48822.0,,,,,,,,,,,,,,,,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
MK,2017,17,17,1.0,3488.176470588235,3488.176470588235,7,0.4117647058823529,low,False,59299.0,59299.0,True,59299.0,12,0,6,1642.0,0.02769018027285452,0.0,56375.0,2531.0,393.0,0.0,0.9506905681377427,0.042682001382822646,0.006627430479434729,,,,,,,,,,0.006627430479434729,,3048.0,12,0,6,58.0,0.019028871391076115,0.05140052951989072,,0.043778270509977825,0.17226392730146187,0.366412213740458,0.05140052951989072,3048.0,59299.0,16,16,0.9411764705882353,1.0
MK,2018,17,17,1.0,3290.6470588235293,3290.6470588235293,10,0.5882352941176471,medium,False,55941.0,55941.0,True,55941.0,12,0,4,1481.0,0.026474321159793354,0.0,53044.0,2468.0,429.0,0.0,0.9482132961513022,0.044117909940830514,0.007668793907867217,,,,,,,,,,0.007668793907867217,,2860.0,12,0,4,18.0,0.006293706293706294,0.051125292719114784,,0.044114320187014555,0.14748784440842788,0.36363636363636365,0.051125292719114784,2860.0,55941.0,15,15,0.8823529411764706,1.0
MK,2019,17,17,1.0,3252.3529411764707,3252.3529411764707,13,0.7647058823529411,medium,False,55290.0,55290.0,True,55290.0,13,0,1,0.0,0.0,0.0,51011.0,3826.0,453.0,0.0,0.922608066558148,0.06919877012117924,0.008193163320672816,,,,,,,,,,0.008193163320672816,,3632.0,13,0,2,3.0,0.0008259911894273128,0.06568999819135468,,0.05104781321675717,0.1931521170935703,0.6379690949227373,0.06568999819135468,3632.0,55290.0,16,16,0.9411764705882353,1.0
MT,2014,2,2,1.0,6402.5,6402.5,2,1.0,high,True,12805.0,12805.0,True,12010.0,2,0,0,,0.0,2425.0,6870.0,2600.0,115.0,0.2019150707743547,0.5720233139050791,0.21648626144879268,0.009575353871773521,0.2019150707743547,0.5720233139050791,0.21648626144879268,0.009575353871773521,0.2019150707743547,0.5720233139050791,0.21648626144879268,0.009575353871773521,0.009575353871773521,0.009575353871773521,0.009575353871773521,730.0,2,0,0,,0.0,0.057008980866848885,0.01443298969072165,0.03056768558951965,0.08653846153846154,0.13043478260869565,0.057008980866848885,730.0,12805.0,2,2,1.0,1.0
MT,2015,2,2,1.0,6455.0,6455.0,2,1.0,high,True,12910.0,12910.0,True,12095.0,2,0,0,,0.0,1805.0,7660.0,2500.0,130.0,0.14923522116577098,0.6333195535345184,0.20669698222405952,0.010748243075651096,0.14923522116577098,0.6333195535345184,0.20669698222405952,0.010748243075651096,0.14923522116577098,0.6333195535345184,0.20669698222405952,0.010748243075651096,0.010748243075651096,0.010748243075651096,0.010748243075651096,895.0,2,0,0,,0.0,0.06932610379550735,0.030470914127423823,0.03655352480417755,0.114,0.11538461538461539,0.06932610379550735,895.0,12910.0,2,2,1.0,1.0
MT,2016,2,2,1.0,6667.5,6667.5,2,1.0,high,True,13335.0,13335.0,True,12475.0,2,0,0,,0.0,1485.0,8080.0,2760.0,150.0,0.1190380761523046,0.6476953907815631,0.22124248496993987,0.012024048096192385,0.1190380761523046,0.6476953907815631,0.22124248496993987,0.012024048096192385,0.1190380761523046,0.6476953907815631,0.22124248496993987,0.012024048096192385,0.012024048096192385,0.012024048096192385,0.012024048096192385,975.0,2,0,0,,0.0,0.07311586051743532,0.037037037037037035,0.038985148514851485,0.1213768115942029,0.13333333333333333,0.07311586051743532,975.0,13335.0,2,2,1.0,1.0
MT,2017,4,4,1.0,3335.0,3335.0,3,0.75,medium,False,13340.0,13340.0,True,12494.0,4,0,1,0.0,0.0,1416.0,8133.0,2798.0,147.0,0.11333440051224587,0.6509524571794462,0.2239474947975028,0.011765647510805187,,,,,,,,,,0.011765647510805187,,1068.0,4,0,1,0.0,0.0,0.0800599700149925,0.04307909604519774,0.04377228574941596,0.14403145103645462,0.1360544217687075,0.0800599700149925,1068.0,13340.0,3,3,0.75,1.0
MT,2018,4,4,1.0,3474.6225,3474.6225,4,1.0,high,True,13898.49,13898.49,True,13065.84,4,0,0,,0.0,1319.3899999999999,8344.17,3238.93,163.35000000000002,0.10098011302755888,0.6386248415716096,0.2478929789435658,0.012502066457265665,0.10098011302755888,0.6386248415716096,0.2478929789435658,0.012502066457265665,0.10098011302755888,0.6386248415716096,0.2478929789435658,0.012502066457265665,0.012502066457265665,0.012502066457265665,0.012502066457265665,1214.29,4,0,0,,0.0,0.08736848391443962,0.09167115106223331,0.043849777749015176,0.1546807124575091,0.18781756963575147,0.08736848391443962,1214.29,13898.49,4,4,1.0,1.0
MT,2019,4,4,1.0,3456.9884490509485,3456.9884490509485,4,1.0,high,True,13827.953796203794,13827.953796203794,True,13045.790334665333,4,0,0,,0.0,1150.6449494949495,7976.431857031856,3742.3468614718613,176.36666666666665,0.08820047846679327,0.6114180630235062,0.28686241043807675,0.013519048071623867,0.08820047846679327,0.6114180630235062,0.28686241043807675,0.013519048071623867,0.08820047846679327,0.6114180630235062,0.28686241043807675,0.013519048071623867,0.013519048071623867,0.013519048071623867,0.013519048071623867,1457.2608974358977,4,0,0,,0.0,0.10538514366716799,0.15119057076905046,0.054243134577177735,0.17945067400902012,0.23058023058023058,0.10538514366716799,1457.2608974358977,13827.953796203794,4,4,1.0,1.0
MT,2020,7,7,1.0,2255.342857142857,2255.342857142857,7,1.0,high,True,15787.4,15787.4,True,14991.6,7,0,0,,0.0,1423.7999999999997,8590.8,4428.0,549.0,0.0949731849835908,0.573040902905627,0.2953654046265909,0.03662050748419115,0.0949731849835908,0.573040902905627,0.2953654046265909,0.03662050748419115,0.0949731849835908,0.573040902905627,0.2953654046265909,0.03662050748419115,0.03662050748419115,0.03662050748419115,0.03662050748419115,2125.7,7,0,0,,0.0,0.13464535008931172,0.11497401320410171,0.07560413465567817,0.17511291779584462,0.7601092896174864,0.13464535008931172,2125.7,15787.4,7,7,1.0,1.0
MT,2021,8,8,1.0,1932.8249999999998,1932.8249999999998,8,1.0,high,True,15462.599999999999,15462.599999999999,True,14676.200000000003,8,0,0,,0.0,1448.3000000000002,9008.3,3888.7000000000007,330.9,0.09868358294381378,0.6138033005818944,0.26496640819830747,0.02254670827598424,0.09868358294381378,0.6138033005818944,0.26496640819830747,0.02254670827598424,0.09868358294381378,0.6138033005818944,0.26496640819830747,0.02254670827598424,0.02254670827598424,0.02254670827598424,0.02254670827598424,2839.2999999999997,8,0,0,,0.0,0.18362371140687853,0.08748187530207827,0.1826759765993584,0.19947540309100725,0.5424599576911454,0.18362371140687853,2839.2999999999997,15462.599999999999,8,8,1.0,1.0
MT,2022,11,11,1.0,1546.8181818181818,1546.8181818181818,11,1.0,high,True,17015.0,17015.0,True,16220.0,11,0,0,,0.0,1300.0,9930.0,4355.0,635.0,0.08014796547472257,0.6122071516646116,0.2684956843403206,0.039149198520345256,0.08014796547472257,0.6122071516646116,0.2684956843403206,0.039149198520345256,0.08014796547472257,0.6122071516646116,0.2684956843403206,0.039149198520345256,0.039149198520345256,0.039149198520345256,0.039149198520345256,4015.0,10,0,0,,0.0,0.2359682632970908,0.12692307692307692,0.25226586102719034,0.2365097588978186,0.3228346456692913,0.2359682632970908,4015.0,17015.0,11,11,1.0,1.0
MT,2023,13,13,1.0,1353.4615384615386,1353.4615384615386,13,1.0,high,True,17595.0,17595.0,True,16525.0,13,0,0,,0.0,1485.0,9665.0,4840.0,535.0,0.08986384266263238,0.5848714069591529,0.2928895612708018,0.03237518910741301,0.08986384266263238,0.5848714069591529,0.2928895612708018,0.03237518910741301,0.08986384266263238,0.5848714069591529,0.2928895612708018,0.03237518910741301,0.03237518910741301,0.03237518910741301,0.03237518910741301,5420.0,13,0,0,,0.0,0.3080420574026712,0.3265993265993266,0.2571132953957579,0.3584710743801653,0.6448598130841121,0.3080420574026712,5420.0,17595.0,13,13,1.0,1.0
NL,2014,56,56,1.0,12668.660714285714,12668.660714285714,54,0.9642857142857143,high,True,709445.0,709445.0,True,709465.0,56,0,2,65.0,9.162091494055212e-05,3575.0,590410.0,106415.0,9065.0,0.005039008266792583,0.8321904533697927,0.149993304814191,0.01277723354922371,0.005039008266792583,0.8321904533697927,0.149993304814191,0.01277723354922371,0.005039008266792583,0.8321904533697927,0.149993304814191,0.01277723354922371,0.01277723354922371,0.01277723354922371,0.01277723354922371,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
NL,2015,56,56,1.0,12848.839285714286,12848.839285714286,54,0.9642857142857143,high,True,719535.0,719535.0,True,714830.0,56,0,1,40.0,5.559145837242108e-05,6205.0,587965.0,111630.0,9030.0,0.008680385546213785,0.8225242365317628,0.15616300379111117,0.012632374130912245,0.008680385546213785,0.8225242365317628,0.15616300379111117,0.012632374130912245,0.008680385546213785,0.8225242365317628,0.15616300379111117,0.012632374130912245,0.012632374130912245,0.012632374130912245,0.012632374130912245,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
NL,2016,56,56,1.0,13032.05357142857,13032.05357142857,54,0.9642857142857143,high,True,729795.0,729795.0,True,725775.0,56,0,1,30.0,4.110743427948944e-05,7060.0,595370.0,114120.0,9225.0,0.009727532637525405,0.8203231028900141,0.15723881368192621,0.012710550790534257,0.009727532637525405,0.8203231028900141,0.15723881368192621,0.012710550790534257,0.009727532637525405,0.8203231028900141,0.15723881368192621,0.012710550790534257,0.012710550790534257,0.012710550790534257,0.012710550790534257,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
NL,2017,58,58,1.0,12804.241379310344,12804.241379310344,55,0.9482758620689655,high,True,742646.0,742646.0,True,742646.0,57,0,2,38.0,5.116838978463494e-05,8578.0,605098.0,119572.0,9398.0,0.011550590725594698,0.8147865874185009,0.16100807114022023,0.012654750715684188,0.011550590725594698,0.8147865874185009,0.16100807114022023,0.012654750715684188,0.011550590725594698,0.8147865874185009,0.16100807114022023,0.012654750715684188,0.012654750715684188,0.012654750715684188,0.012654750715684188,74286.0,0,0,28,20896.0,0.28129122580297766,0.1031721341073859,0.0,0.08011099028587104,0.21586157294349848,,0.1000288158826682,74286.0,720020.0,55,55,0.9482758620689655,0.9695332634929698
NL,2018,57,57,1.0,13286.649122807017,13286.649122807017,52,0.9122807017543859,high,True,757339.0,757339.0,True,757339.0,54,0,3,42.0,5.545733152524827e-05,10845.0,615577.0,121421.0,9496.0,0.01431987524741232,0.8128156611504227,0.1603258250268374,0.012538638575327561,0.01431987524741232,0.8128156611504227,0.1603258250268374,0.012538638575327561,0.01431987524741232,0.8128156611504227,0.1603258250268374,0.012538638575327561,0.012538638575327561,0.012538638575327561,0.012538638575327561,85050.0,0,0,29,25494.0,0.29975308641975307,0.11230732460316098,0.0,0.09250345610703453,0.23148384546330536,,0.11230109633862775,85050.0,757297.0,54,54,0.9473684210526315,0.9999445426684748
NL,2019,57,57,1.0,13639.508771929824,13639.508771929824,52,0.9122807017543859,high,True,777452.0,777452.0,True,777452.0,54,0,3,47.0,6.045389297345688e-05,13907.0,628670.0,125058.0,9817.0,0.017887921054933295,0.8086286999068752,0.16085623292499088,0.012627146113200557,0.017887921054933295,0.8086286999068752,0.16085623292499088,0.012627146113200557,0.017887921054933295,0.8086286999068752,0.16085623292499088,0.012627146113200557,0.012627146113200557,0.012627146113200557,0.012627146113200557,94583.0,0,0,33,28641.0,0.3028134019855577,0.1218733732263335,0.0,0.10268503348338556,0.24011258775927968,,0.12165767147039303,94583.0,776076.0,53,53,0.9298245614035088,0.9982301158142239
NL,2020,57,57,1.0,14555.61403508772,14555.61403508772,52,0.9122807017543859,high,True,829670.0,829670.0,True,829670.0,56,0,4,564.0,0.0006797883495847747,18138.0,665211.0,135804.0,10517.0,0.02186170405100823,0.801777815275953,0.1636843564308701,0.012676124242168574,0.02186170405100823,0.801777815275953,0.1636843564308701,0.012676124242168574,0.02186170405100823,0.801777815275953,0.1636843564308701,0.012676124242168574,0.012676124242168574,0.012676124242168574,0.012676124242168574,104017.0,0,0,23,10826.0,0.104079140909659,0.1253715332602119,0.006174881464329033,0.10681573215115205,0.2418927277547053,,0.1253715332602119,104017.0,829670.0,56,56,0.9824561403508771,1.0
NL,2021,57,57,1.0,14837.035087719298,14837.035087719298,51,0.8947368421052632,high,True,845711.0,845711.0,True,845711.0,53,0,3,62.0,7.331109563432426e-05,20336.0,671321.0,142878.0,11176.0,0.024046039368058356,0.7937948069730676,0.16894423745227388,0.013214916206600128,0.024046039368058356,0.7937948069730676,0.16894423745227388,0.013214916206600128,0.024046039368058356,0.7937948069730676,0.16894423745227388,0.013214916206600128,0.013214916206600128,0.013214916206600128,0.013214916206600128,115201.0,0,0,28,14903.0,0.12936519648266942,0.13621792787370626,0.007179386309992132,0.1173224135696634,0.25402091294670975,,0.13621792787370626,115201.0,845711.0,55,55,0.9649122807017544,1.0
NL,2022,57,57,1.0,14579.38596491228,14579.38596491228,51,0.8947368421052632,high,True,831025.0,831025.0,True,831010.0,54,0,3,70.0,8.423332631388947e-05,21600.0,658610.0,139155.0,11645.0,0.025992466997990397,0.7925416059975211,0.1674528585696923,0.014013068434796211,0.025992466997990397,0.7925416059975211,0.1674528585696923,0.014013068434796211,0.025992466997990397,0.7925416059975211,0.1674528585696923,0.014013068434796211,0.014013068434796211,0.014013068434796211,0.014013068434796211,122390.0,0,0,22,7800.0,0.06373069695236538,0.14727595439367047,0.008564814814814815,0.1298871866506734,0.26351909740936363,,0.14727595439367047,122390.0,831025.0,56,56,0.9824561403508771,1.0
NL,2023,57,57,1.0,14088.59649122807,14088.59649122807,37,0.6491228070175439,medium,False,803050.0,803050.0,True,803060.0,38,0,3,0.0,0.0,24640.0,641300.0,137120.0,0.0,0.03068263890618385,0.7985704679600528,0.17074689313376334,0.0,,,,,,,,,,0.0,,128340.0,0,0,8,0.0,0.0,0.15981570263370898,0.007102272727272727,0.1414938406362077,0.2729725787631272,,0.15981570263370898,128340.0,803050.0,54,54,0.9473684210526315,1.0
NO,2014,48,48,1.0,5448.541666666667,5448.541666666667,47,0.9791666666666666,high,True,261530.0,261530.0,True,233585.0,48,0,1,0.0,0.0,0.0,184595.0,39405.0,9585.0,0.0,0.7902690669349487,0.16869662007406297,0.04103431299098829,0.0,0.7902690669349487,0.16869662007406297,0.04103431299098829,0.0,0.7902690669349487,0.16869662007406297,0.04103431299098829,0.04103431299098829,0.04103431299098829,0.04103431299098829,22295.0,0,0,0,,0.0,0.08524834627002638,,0.07619382973536662,0.17967263037685574,,0.08524834627002638,22295.0,261530.0,47,47,0.9791666666666666,1.0
NO,2015,48,47,0.9791666666666666,5810.106382978724,5689.0625,44,0.9166666666666666,high,True,273075.0,273075.0,True,244300.0,44,0,0,,0.0,0.0,192970.0,41465.0,9865.0,0.0,0.7898894801473598,0.16972984036021285,0.040380679492427345,0.0,0.7898894801473598,0.16972984036021285,0.040380679492427345,0.0,0.7898894801473598,0.16972984036021285,0.040380679492427345,0.040380679492427345,0.040380679492427345,0.040380679492427345,24200.0,0,0,0,,0.0,0.08862034239677745,,0.07998652640306783,0.18256360786205234,,0.08862034239677745,24200.0,273075.0,47,47,0.9791666666666666,1.0
NO,2016,37,37,1.0,7562.4324324324325,7562.4324324324325,36,0.972972972972973,high,True,279810.0,279810.0,True,250295.0,37,0,1,0.0,0.0,0.0,197195.0,42810.0,10290.0,0.0,0.7878503366028087,0.1710381749535548,0.04111148844363651,0.0,0.7878503366028087,0.1710381749535548,0.04111148844363651,0.0,0.7878503366028087,0.1710381749535548,0.04111148844363651,0.04111148844363651,0.04111148844363651,0.04111148844363651,12740.0,0,0,1,0.0,0.0,0.04553089596511919,,0.03780521818504526,0.1073347348750292,,0.04553089596511919,12740.0,279810.0,36,36,0.972972972972973,1.0
NO,2017,32,32,1.0,8959.6875,8959.6875,26,0.8125,high,True,286710.0,286710.0,True,254493.0,31,0,1,0.0,0.0,1549.0,197903.0,44336.0,10705.0,0.006086611419567532,0.7776363200559544,0.17421304318782835,0.042064025336649734,0.006086611419567532,0.7776363200559544,0.17421304318782835,0.042064025336649734,0.006086611419567532,0.7776363200559544,0.17421304318782835,0.042064025336649734,0.042064025336649734,0.042064025336649734,0.042064025336649734,24708.0,0,0,1,0.0,0.0,0.08617767081720205,0.045836023240800515,0.07781589970844302,0.1837333092746301,,0.08617767081720205,24708.0,286710.0,31,31,0.96875,1.0
NO,2018,33,33,1.0,8848.515151515152,8848.515151515152,28,0.8484848484848485,high,True,292001.0,292001.0,True,256794.0,32,0,1,0.0,0.0,1568.0,198380.0,45537.0,11309.0,0.006106061668107511,0.772525837831102,0.17732890955396155,0.044039190946828975,0.006106061668107511,0.772525837831102,0.17732890955396155,0.044039190946828975,0.006106061668107511,0.772525837831102,0.17732890955396155,0.044039190946828975,0.044039190946828975,0.044039190946828975,0.044039190946828975,23933.0,0,0,1,0.0,0.0,0.08196204807517782,0.04145408163265306,0.07356084282689787,0.181456837297143,,0.08196204807517782,23933.0,292001.0,32,32,0.9696969696969697,1.0
NO,2019,33,33,1.0,8944.666666666666,8944.666666666666,31,0.9393939393939394,high,True,295174.0,295174.0,True,257198.0,32,0,1,0.0,0.0,1416.0,195618.0,48804.0,11360.0,0.005505486045770185,0.7605735658908701,0.18975264193345204,0.0441683061299077,0.005505486045770185,0.7605735658908701,0.18975264193345204,0.0441683061299077,0.005505486045770185,0.7605735658908701,0.18975264193345204,0.0441683061299077,0.0441683061299077,0.0441683061299077,0.0441683061299077,23425.0,0,0,1,0.0,0.0,0.07935997072912926,0.04519774011299435,0.07052520729176252,0.17752643225965084,,0.07935997072912926,23425.0,295174.0,32,32,0.9696969696969697,1.0
NO,2020,34,34,1.0,9069.823529411764,9069.823529411764,32,0.9411764705882353,high,True,308374.0,308374.0,True,266956.0,33,0,2,0.0,0.0,1469.0,200912.0,53003.0,11572.0,0.005502779484259578,0.7526034252835674,0.1985458277768621,0.043347967455310984,0.005502779484259578,0.7526034252835674,0.1985458277768621,0.043347967455310984,0.005502779484259578,0.7526034252835674,0.1985458277768621,0.043347967455310984,0.043347967455310984,0.043347967455310984,0.043347967455310984,17365.0,0,0,1,0.0,0.0,0.05631149188971833,0.05513955071477195,0.04245639882137453,0.15359507952380053,,0.05631149188971833,17365.0,308374.0,32,32,0.9411764705882353,1.0
NO,2021,34,34,1.0,7435.85294117647,7435.85294117647,32,0.9411764705882353,high,True,252819.0,252819.0,True,209218.0,33,0,0,,0.0,1447.0,138755.0,57070.0,11946.0,0.006916230917033907,0.6632077545909052,0.2727776768729268,0.05709833761913411,0.006916230917033907,0.6632077545909052,0.2727776768729268,0.05709833761913411,0.006916230917033907,0.6632077545909052,0.2727776768729268,0.05709833761913411,0.05709833761913411,0.05709833761913411,0.05709833761913411,13656.0,0,0,0,,0.0,0.05401492767553072,0.038700760193503804,0.02827285503225109,0.1590327667776415,,0.05401492767553072,13656.0,252819.0,32,32,0.9411764705882353,1.0
